acc_73_1178.scope 307.6923076923077 95 185 5011 63.4101534369 5069 289.324329534 5106 58.9486606053 5167 10.2749221567 5242 49.5150183147 5352 9.12952099828 
acc_73_1179.scope 206.89655172413794 107 171 4977 9.58746331906 5057 37.0829158792 5084 8.41671697317 5209 2.79000121752 5309 15.0628827533 5380 2.45005595392 
acc_73_1180.scope 358.2089552238806 84 167 5009 52.1456750818 5054 250.611228473 5093 51.1647794948 5143 15.1321580854 5251 71.4817299863 5310 14.1000720148 
acc_73_1181.scope 235.29411764705884 106 188 4971 12.7200008392 5029 52.8266064701 5077 10.5683589062 5175 3.402515206 5267 17.1508204372 5363 2.77162579787 
acc_73_1182.scope 350.3649635036497 72 194 5005 62.0811981253 5038 291.863899851 5077 60.2459741237 5142 13.080236224 5225 62.8038768032 5336 12.7249781107 
acc_73_1183.scope 241.2060301507538 142 184 4973 12.2453739421 5066 55.1244334873 5115 9.74567228472 5172 2.85431518631 5296 15.1910819311 5356 2.56337104179 
acc_73_1184.scope 377.9527559055118 82 159 5013 62.0811981253 5043 288.164974234 5095 56.4489589478 5140 17.0462642993 5240 83.2449386323 5299 16.804321274 
acc_73_1185.scope 241.2060301507538 110 172 4987 16.5486578081 5039 73.2684705051 5097 15.8841801524 5186 3.65977108116 5283 18.3325436752 5358 3.33820123721 
acc_73_1186.scope 294.47852760736197 65 134 5016 70.1814971672 5060 320.582624134 5081 60.4358248825 5179 17.4505235318 5265 84.6351003805 5313 15.94986426 
acc_73_1187.scope 214.2857142857143 128 158 4998 18.7002997411 5081 82.7274681441 5126 13.0680605636 5222 2.37042913541 5317 11.771048825 5380 2.24180119783 
acc_73_1188.scope 242.42424242424244 67 142 5006 65.5617953699 5038 294.013010441 5073 55.4680633607 5204 17.4505235318 5265 83.6955039223 5346 16.5623782485 
acc_73_1189.scope 206.89655172413794 138 215 4993 17.8776131196 5057 75.955491578 5131 14.3970158752 5225 1.86816766487 5316 9.9530460558 5440 1.65991290878 
acc_73_1190.scope 250.0 75 146 5010 73.503885446 5057 331.449048731 5085 66.06806406 5202 15.1903469143 5279 71.2070787139 5348 13.9163178183 
