acc_78_1709.scope 211.26760563380282 115 225 4968 9.27104538773 5042 29.7060278104 5083 5.6005973844 5181 0.594138568825 5306 3.73014922753 5406 0.578825719113 200 
acc_78_1710.scope 211.26760563380282 95 158 5008 43.5391073499 5053 196.544263713 5103 37.7486592067 5221 9.42046514282 5277 44.7051909687 5379 8.80795115434 1000 
acc_78_1711.scope 194.80519480519482 135 188 4971 9.58746331906 5051 41.0501639021 5106 8.60656773195 5202 0.967772101798 5331 5.11675810556 5390 0.854457013929 1000 
acc_78_1712.scope 207.3732718894009 81 148 5007 39.7420921741 5044 190.11591702 5088 34.1098529965 5224 11.4999501337 5305 54.6093584083 5372 10.7588082076 1000 
acc_78_1713.scope 180.72289156626508 147 206 4955 6.77134373029 5039 30.1129622435 5102 5.28417945307 5204 0.91877098272 5302 3.5790180179 5410 0.529824600035 200 
acc_78_1714.scope 198.23788546255506 98 144 5004 33.9516440308 5046 153.779747459 5102 31.2937334078 5231 10.951750114 5308 51.3763258229 5375 10.5168651822 1000 
acc_78_1715.scope 185.1851851851852 146 235 4963 5.28417945307 5062 33.0183876488 5109 7.78388111052 5206 0.771767625484 5345 4.00240368561 5441 0.208254756083 200 
acc_78_1716.scope 200.0 113 160 5003 26.832240576 5042 126.057106824 5116 26.325971886 5228 8.93657909192 5295 43.7409714481 5388 8.19543716586 1000 
acc_78_1718.scope 188.2845188284519 94 146 5001 27.6549271975 5043 128.509345791 5095 26.4841808516 5240 9.32246290466 5318 45.0705555629 5386 8.88757797283 1000 
acc_78_1719.scope 169.17293233082705 208 217 4923 7.94209007618 5047 30.0040139197 5131 6.77134373029 5189 0.805455894851 5308 3.79354413625 5406 0.790143045139 1000 
acc_78_1720.scope 192.3076923076923 93 159 5006 38.9194055526 5064 178.205313249 5099 36.2614949295 5240 6.96734661896 5292 32.5635711808 5399 6.59677565593 1000 
acc_78_1721.scope 187.5 167 237 4973 7.94209007618 5045 31.0191866501 5140 8.10029904185 5213 0.578825719113 5357 4.51266518747 5450 0.385883812743 200 
acc_78_1722.scope 195.6521739130435 81 158 5008 47.8423912159 5035 225.069973057 5089 45.5325403173 5238 8.37000365257 5294 40.4982611417 5396 7.87080475196 1000 
acc_78_1723.scope 175.09727626459141 171 232 4964 5.12597048741 5044 29.0992535687 5135 6.26507504018 5221 0.578825719113 5315 3.00244619874 5453 0.499198900611 200 
acc_78_1724.scope 189.07563025210084 57 175 5007 43.0644804529 5039 205.175512043 5064 39.9003011397 5245 6.25683039232 5337 28.6314151289 5420 5.53100131598 1000 
acc_78_1725.scope 177.16535433070865 117 269 4956 6.92955269595 5019 25.8678781576 5073 5.79044814319 5210 0.790143045139 5328 3.17844798271 5479 0.385883812743 200 
