acc_72_1078.scope 333.3333333333333 93 328 5008 65.4035864043 5045 323.420260142 5101 70.371347926 5143 12.7249781107 5269 62.5349219109 5471 12.8536060483 1000 
acc_72_1079.scope 181.4516129032258 153 222 4982 11.8973142177 5060 47.7341762833 5135 10.2519409748 5230 1.72422687757 5316 9.17784835198 5452 1.62622463942 1000 
acc_72_1080.scope 323.7410071942446 78 166 5009 103.468663542 5046 475.016091038 5087 91.5713493245 5148 19.722950429 5225 92.9015279176 5314 17.7230922567 1000 
acc_72_1081.scope 190.67796610169492 166 184 4971 11.0746275963 5038 41.5849102061 5137 9.27104538773 5207 1.90185593423 5332 8.48503377961 5391 1.73953972729 1000 
acc_72_1082.scope 288.46153846153845 70 118 5006 82.4585129024 5036 359.547593868 5076 72.0167211689 5162 20.6600968314 5225 100.013795346 5280 17.8210944948 1000 
acc_72_1083.scope 212.2641509433962 140 171 4978 11.0746275963 5060 46.3103852985 5118 8.25850800751 5190 2.19280007876 5293 8.29289097894 5361 1.69053860821 200 
acc_72_1084.scope 333.3333333333333 61 177 5010 83.2811995239 5039 389.781960042 5071 77.9653782778 5145 21.4318644569 5226 99.7407366102 5322 20.2711504488 1000 
acc_72_1085.scope 214.2857142857143 202 176 4972 10.2519409748 5037 36.7354889906 5174 8.92298566328 5182 2.38574198513 5271 11.0798880404 5358 2.37042913541 1000 
acc_72_1087.scope 203.61990950226246 162 164 4973 10.0937320092 5080 46.855004471 5135 9.4292543534 5194 2.69199897937 5281 11.0018901559 5358 2.25711404755 200 
acc_72_1091.scope 213.2701421800948 161 173 4980 12.0871649765 5051 45.9707375584 5141 14.3970158752 5191 1.82222911573 5304 9.3535349021 5364 1.75791514693 400 
acc_72_1093.scope 211.26760563380282 130 161 4990 15.3779114622 5065 60.4299308933 5120 12.9098515979 5203 1.62622463942 5292 7.52024691924 5364 1.40265703362 300 
acc_72_1095.scope 207.3732718894009 129 167 4996 20.1874640184 5056 85.6296534102 5125 18.0358220853 5213 2.70731182908 5306 10.9243094874 5380 2.46536880363 1000 
acc_72_1097.scope 244.56521739130434 151 185 4991 16.2005980837 5044 65.431769753 5142 14.7134338064 5175 1.48228385212 5271 7.63667966761 5360 1.0473989203 300 
acc_72_1099.scope 218.44660194174756 156 162 4985 14.5552248409 5052 51.6425254254 5141 10.9164186306 5191 2.0947978406 5280 9.91274453946 5353 1.69053860821 400 
acc_72_1101.scope 218.44660194174756 130 172 4985 11.0746275963 5064 54.1193086639 5115 11.4226873207 5191 1.62622463942 5293 7.44770317334 5363 1.40265703362 300 
acc_72_1102.scope 277.7777777777778 70 138 5012 128.971948807 5041 574.320061769 5082 102.171350024 5174 20.6600968314 5233 99.8542354523 5312 20.2252118995 1000 
acc_72_1103.scope 226.13065326633168 102 174 4994 17.5295533952 5057 68.6750632523 5096 15.2197024966 5193 1.49759670184 5278 6.62764792758 5367 1.35365591454 300 
acc_72_1105.scope 215.311004784689 127 160 4993 16.2005980837 5068 69.0168536567 5120 14.2388069095 5202 1.93248163366 5291 8.19477326011 5362 1.69053860821 400 
acc_72_1107.scope 211.26760563380282 116 155 4998 19.3647773969 5055 80.5959709257 5114 17.3713444295 5211 2.48374422328 5299 8.54207378977 5366 2.22342577818 500 
acc_72_1109.scope 238.0952380952381 118 155 5002 19.3647773969 5059 82.6650073278 5120 15.2197024966 5191 1.75791514693 5282 5.849683655 5346 1.51597212149 300 
acc_72_1111.scope 226.13065326633168 115 166 4993 16.2005980837 5050 64.6201258529 5108 15.2197024966 5192 2.19280007876 5287 10.3826944515 5358 1.73953972729 300 
acc_72_1113.scope 251.39664804469274 126 178 4992 17.5295533952 5044 67.9898974384 5118 13.0680605636 5171 2.22342577818 5276 10.4813936869 5349 1.54659782091 300 
acc_72_1115.scope 218.44660194174756 133 180 4990 17.2131354639 5056 78.5586619946 5123 15.5361204279 5196 2.64299786029 5308 11.9495598924 5376 2.07948499089 300 
acc_72_1117.scope 229.59183673469389 136 176 4992 13.8907471851 5046 67.5335499157 5128 11.4226873207 5188 2.72568724873 5296 11.0605887422 5364 2.12848610996 300 
acc_72_1119.scope 217.3913043478261 145 177 4994 15.2197024966 5054 71.0345041708 5139 15.2197024966 5201 2.90025373545 5310 12.9807258238 5378 1.93248163366 300 
acc_72_1121.scope 210.2803738317757 123 163 4984 16.042389118 5057 66.9818790457 5107 15.5361204279 5198 2.61237216086 5285 12.1707142025 5361 2.11011069032 1000 
acc_72_1123.scope 214.2857142857143 131 163 4991 16.7068667738 5062 73.1287904915 5122 14.0489561506 5201 1.96616990302 5285 8.43591534149 5364 1.64460005907 300 
acc_72_1125.scope 216.34615384615384 143 182 4989 14.0489561506 5060 59.7467417214 5132 10.9164186306 5197 2.96763027418 5298 11.9424933355 5379 2.37042913541 300 
acc_72_1127.scope 190.67796610169492 161 163 4968 13.3844784949 5046 53.8593945979 5129 12.7200008392 5204 2.52968277242 5296 12.0594204108 5367 2.32142801634 1000 
acc_72_1129.scope 213.2701421800948 131 170 4990 14.7134338064 5053 60.3766474564 5121 11.4226873207 5201 1.98148275273 5290 10.0852716972 5371 1.70891402786 300 
acc_72_1131.scope 234.37499999999997 105 191 4996 20.0292550527 5055 82.0009725738 5101 17.2131354639 5188 2.30611516662 5301 12.2611825186 5379 2.07948499089 1000 
acc_72_1133.scope 229.59183673469389 117 183 4986 11.2328365619 5054 55.550382559 5103 12.2453739421 5182 3.27388726842 5294 12.8311796686 5365 2.64299786029 300 
acc_72_1135.scope 222.77227722772275 114 178 4981 14.2388069095 5049 58.9353710522 5095 12.0871649765 5183 3.09625821176 5287 14.5261367452 5361 2.79000121752 1000 
acc_72_1137.scope 227.27272727272728 134 180 4982 12.2453739421 5055 52.7778781086 5116 9.08119462894 5180 2.62768501058 5292 12.3434431472 5360 2.25711404755 1000 
acc_72_1139.scope 215.311004784689 139 175 4993 16.042389118 5053 62.9684340048 5132 13.5743292537 5202 2.41636768456 5299 9.43038786943 5377 1.96616990302 1000 
