acc_11_948.scope 872.7272727272729 98 110 5010 34.3629873415 5053 158.625055241 5108 32.3695543742 5065 10.5321780319 5100 49.5734827749 5175 5.29365214544 
acc_11_949.scope 440.3669724770643 63 91 5012 78.1552290365 5040 372.383403671 5075 65.4035864043 5121 23.1101527853 5140 100.194854481 5212 18.6755515088 
acc_11_950.scope 432.43243243243245 70 102 5017 113.087768654 5048 546.004453931 5087 109.765380375 5128 20.9326655562 5154 99.6284015448 5230 17.7230922567 
acc_11_951.scope 484.8484848484849 62 158 5010 96.6973198119 5046 405.805364084 5072 80.9713486253 5109 21.529866695 5137 100.653749961 5267 17.5791514693 
acc_11_952.scope 461.5384615384616 72 151 5016 109.290753478 5058 500.697836016 5088 99.355230435 5120 22.3200097402 5151 98.8715180092 5271 19.9495806048 
acc_11_953.scope 428.5714285714286 69 105 5011 93.0585136018 5034 425.224565366 5080 78.977915658 5123 21.7228086014 5147 99.8743259111 5228 17.8854084636 
acc_11_954.scope 424.7787610619469 67 189 5015 107.139111546 5044 516.922481863 5082 103.310454577 5128 20.996979525 5164 99.7690347565 5317 20.255837599 
acc_11_955.scope 413.7931034482759 66 155 5010 99.8298573321 5053 457.933319762 5076 88.2489610457 5126 20.2405247493 5192 100.270254953 5281 19.6433236105 
acc_11_956.scope 428.5714285714286 71 137 5011 122.865082732 5037 576.481196239 5082 111.094335687 5123 20.577407443 5158 100.205328471 5260 20.0935213921 
acc_11_957.scope 372.093023255814 73 169 5013 116.410156933 5041 496.279376023 5086 101.823290299 5142 21.2082968511 5186 99.7825713157 5311 20.2252118995 
acc_11_958.scope 403.36134453781517 58 100 5011 123.339709629 5042 536.073360738 5069 97.6782153991 5130 21.7871225702 5154 99.1960279203 5230 19.2727526475 
acc_11_959.scope 352.94117647058823 78 126 5012 101.981499265 5036 467.872006985 5090 85.0847817325 5148 20.9173527066 5178 100.725107841 5274 17.4964620809 
acc_11_960.scope 380.95238095238096 70 101 5010 113.594037345 5036 534.771617369 5080 105.810156234 5136 21.9984398962 5169 99.404833939 5237 20.2405247493 
acc_11_961.scope 340.42553191489367 56 117 5011 115.555828518 5041 513.815890613 5067 103.310454577 5152 18.5132353018 5185 90.3056323831 5269 17.4811492312 
acc_11_962.scope 440.3669724770643 68 70 5011 117.232843555 5035 518.443186441 5079 99.0071707106 5120 7.23991534383 5163 32.8184995028 5190 6.17720357382 
acc_11_963.scope 360.90225563909775 78 50 5012 129.984486187 5033 563.118234164 5090 113.245977621 5145 19.8699537863 5168 88.1622009318 5195 16.1428061664 
acc_11_964.scope 289.1566265060241 91 272 5010 113.404186586 5057 519.473443225 5101 101.823290299 5176 18.5775492705 5310 82.9700423543 5448 16.3051223733 
acc_11_965.scope 320.00000000000006 74 153 5010 136.755829917 5054 604.072207015 5084 120.713440799 5160 20.6110957123 5251 95.7550468358 5313 19.8056398175 
acc_11_966.scope 338.02816901408454 74 152 5010 93.0585136018 5043 412.989316797 5084 67.5552283373 5152 20.5130934742 5240 100.042951012 5304 19.0308096221 
acc_11_967.scope 317.8807947019868 82 138 5012 116.062097209 5048 559.247810028 5094 108.626275823 5163 20.8377258881 5248 94.8063851704 5301 18.7735537469 
acc_11_968.scope 372.093023255814 75 137 5011 116.568365899 5046 550.233696 5086 112.106873067 5140 18.9021816845 5252 88.9109380313 5277 15.046406127 
acc_11_969.scope 358.2089552238806 67 142 5013 129.478217497 5055 601.353544149 5080 116.726574865 5147 16.0631793479 5183 75.5645644794 5289 14.7248362831 
acc_11_970.scope 301.8867924528302 87 107 5009 99.0071707106 5064 427.924875991 5096 87.5844833899 5168 20.7090979505 5223 99.8095831825 5275 19.5943224914 
acc_11_971.scope 320.00000000000006 79 210 5009 83.787468214 5031 367.175797357 5088 71.5104524788 5159 21.4318644569 5217 94.3826479933 5369 18.9174945342 
acc_11_972.scope 309.6774193548387 86 173 5012 86.0973191127 5039 390.257852611 5098 73.3456764805 5167 21.0612934938 5271 99.6287690531 5340 18.3356062452 
acc_11_973.scope 360.90225563909775 70 168 5007 131.62985943 5029 590.065650867 5077 116.726574865 5140 21.8698119587 5207 99.7640733932 5308 19.4166934348 
acc_11_974.scope 335.6643356643357 64 225 5014 116.88478383 5054 566.30646124 5078 113.594037345 5157 16.853322393 5190 83.464341143 5382 15.7232340843 
acc_11_975.scope 331.0344827586207 63 269 5007 124.35224701 5045 590.764934495 5070 111.252544653 5152 15.7722352033 5248 77.1755375205 5421 14.4645178379 
acc_11_976.scope 428.5714285714286 76 89 5014 109.290753478 5039 510.958003858 5090 91.8877672559 5126 11.3376339267 5169 51.0153713295 5215 17.5148375006 
acc_11_977.scope 366.41221374045807 56 350 5007 87.7426923555 5023 358.557838579 5063 72.3331391002 5138 13.9163178183 5283 65.6243199659 5488 13.4814328864 
acc_12_1012.scope 328.76712328767127 77 126 5015 132.452546052 5045 633.227588043 5092 124.826873907 5161 20.3201515678 5204 100.320174843 5287 16.853322393 
acc_12_1013.scope 237.62376237623764 133 204 4988 13.5743292537 5075 57.4418784163 5121 13.3844784949 5190 2.19280007876 5302 13.7094718443 5394 2.0947978406 
acc_12_1014.scope 305.73248407643314 77 126 5011 94.8620958103 5039 426.316207229 5088 85.939110147 5168 21.4992409957 5207 99.9964612004 5294 20.0782085424 
acc_12_1015.scope 211.4537444933921 141 317 4978 9.74567228472 5042 37.6904383073 5119 9.27104538773 5205 1.91716878394 5334 10.9681042375 5522 1.80385369608 
acc_12_1016.scope 307.6923076923077 85 140 5004 57.1134366036 5067 274.533689753 5089 51.8292571505 5160 13.0128596853 5278 60.7443597683 5300 11.7878317083 
acc_12_1017.scope 225.35211267605635 155 383 4988 11.4226873207 5017 43.9245043903 5143 10.5683589062 5201 1.49759670184 5308 8.74467845933 5584 1.28934194575 
acc_12_1018.scope 260.8695652173913 127 114 5007 78.3134380022 5079 315.013668543 5134 62.3976160567 5191 18.2069783076 5268 87.2509026198 5305 17.6587782879 
acc_12_1019.scope 208.69565217391306 150 372 4987 12.7200008392 5075 45.7217582402 5137 10.2519409748 5217 1.70891402786 5319 11.3294262393 5589 1.6109117897 
acc_12_1020.scope 258.06451612903226 101 121 5009 83.4394084896 5085 395.942617166 5110 75.8137363447 5195 20.2405247493 5229 94.8017913155 5316 19.2390643781 
acc_12_1021.scope 202.53164556962028 177 393 4985 12.0871649765 5094 46.9083254826 5162 8.92298566328 5222 2.19280007876 5333 9.08296993516 5615 2.11011069032 
acc_12_1022.scope 269.6629213483146 91 84 5008 63.7265713683 5076 304.130157377 5099 59.6131382611 5186 21.0306677945 5217 100.526040795 5270 18.7061772081 
acc_12_1023.scope 192.7710843373494 154 362 4979 11.4226873207 5079 41.0982594277 5133 10.0937320092 5228 2.77162579787 5462 11.5166717656 5590 2.69199897937 
acc_12_1024.scope 271.1864406779661 105 107 5006 66.8907506815 5049 274.802644995 5111 57.1134366036 5183 21.5941806638 5220 99.264016973 5290 19.8209526672 
acc_12_1025.scope 303.7974683544304 135 198 4981 11.4226873207 5070 56.7647440433 5116 13.5743292537 5139 1.0473989203 5235 6.42165790661 5337 2.03048387181 
acc_12_1026.scope 328.76712328767127 78 142 5007 107.455529476 5053 513.696917471 5085 93.3749315331 5153 17.9497224324 5200 79.96737628 5295 15.4016642403 
acc_12_1027.scope 193.54838709677418 163 362 4971 10.5683589062 5069 38.797901067 5134 8.92298566328 5219 2.41636768456 5423 12.8049111862 5581 2.32142801634 
acc_12_1028.scope 294.47852760736197 82 162 5008 80.7814978665 5058 361.953635819 5090 71.1940345474 5171 15.8059234728 5235 74.6536949271 5333 14.4828932576 
acc_12_1029.scope 210.5263157894737 136 346 4988 13.8907471851 5056 56.5350246251 5124 13.2262695293 5216 2.40105483484 5389 12.0587466454 5562 2.19280007876 
acc_12_1030.scope 309.6774193548387 65 134 5010 69.7068702702 5047 338.45011188 5075 65.8782133012 5165 16.2408084045 5201 78.1360207058 5299 15.0800943964 
acc_12_1031.scope 215.24663677130044 188 404 4936 8.60656773195 5034 34.3218530105 5124 7.11940345474 5159 1.12702573881 5303 9.62920991009 5563 1.07802461973 
acc_12_1032.scope 284.02366863905326 93 93 5008 72.0167211689 5042 296.288055367 5101 50.9749287359 5177 16.4184374612 5208 71.2816216663 5270 14.5778329258 
acc_12_1033.scope 192.7710843373494 150 374 4977 10.0937320092 5066 38.2947965562 5127 9.4292543534 5226 1.93248163366 5416 9.77021063024 5600 1.73953972729 
acc_12_1034.scope 303.7974683544304 57 111 5012 87.5844833899 5041 411.880588366 5069 78.1552290365 5170 17.4168352624 5202 73.6185462865 5281 13.9346932379 
acc_12_1035.scope 206.00858369098714 156 352 4969 9.27104538773 5054 31.3405632615 5125 8.10029904185 5202 2.32142801634 5354 11.9314662386 5554 2.19280007876 
acc_12_1036.scope 324.3243243243243 89 95 5018 76.4782140005 5067 374.246472451 5107 88.4071700113 5166 11.2090059892 5222 54.68825021 5261 12.0634630031 
acc_12_1037.scope 180.45112781954887 185 343 4965 12.2453739421 5053 41.9620803802 5150 10.4101499405 5231 2.83593976666 5344 14.2072007114 5574 2.82062691695 
acc_12_1038.scope 301.8867924528302 60 107 5009 88.9134387015 5047 417.057185722 5069 86.2555280784 5168 22.6415795841 5206 99.8216497082 5275 17.8517201943 
acc_12_1039.scope 256.6844919786096 137 386 4983 11.8973142177 5052 41.2836803355 5120 9.58746331906 5170 1.51597212149 5368 9.56722349446 5556 1.30465479546 
acc_12_1040.scope 301.8867924528302 93 89 5017 84.4519458698 5050 410.008027049 5110 73.1874675148 5176 20.5314688938 5215 94.1329872915 5265 19.0308096221 
acc_12_1041.scope 199.17012448132783 158 371 4974 11.0746275963 5025 41.4235370611 5132 9.08119462894 5215 1.96616990302 5344 10.6789363835 5586 1.77322799665 
acc_12_1042.scope 255.31914893617022 84 92 5008 82.6167218681 5065 393.439118492 5092 77.300900622 5196 15.8518620219 5263 72.8521687842 5288 11.5152629834 
acc_12_1043.scope 198.34710743801654 178 366 4975 8.60656773195 5076 44.4377342749 5153 13.2262695293 5217 2.14379895968 5345 9.99194069402 5583 2.46536880363 
acc_12_1044.scope 285.7142857142857 76 119 5009 95.6847824317 5063 463.513666399 5085 91.0650806344 5177 17.3218955942 5239 81.6922769229 5296 15.3863513906 
acc_12_1045.scope 197.53086419753086 139 330 4987 15.3779114622 5068 58.2525411563 5126 13.5743292537 5230 2.51436992271 5399 10.6943717361 5560 1.99985817238 
acc_12_1046.scope 298.136645962733 84 117 5009 107.771947408 5066 483.312569197 5093 78.1552290365 5170 20.2252118995 5214 100.63267948 5287 19.3860677354 
acc_12_1047.scope 202.53164556962028 145 364 4986 12.4035829078 5079 52.370964649 5131 14.0489561506 5223 1.70891402786 5320 9.32969056972 5587 2.07948499089 
acc_12_1048.scope 268.15642458100564 103 85 5005 58.0943321907 5038 255.035383989 5108 50.9749287359 5184 18.5469235712 5247 88.5016561842 5269 16.9329492115 
acc_12_1049.scope 170.8185053380783 136 335 4973 10.4101499405 5062 39.622486196 5109 9.4292543534 5254 2.12848610996 5410 11.827093855 5589 2.06417214117 
