acc_0_0.scope 273.7430167597766 114 215 5004 26.0411957477 5060 85.3284235396 5118 21.073434226 5183 3.14525933084 5311 12.6999875399 5398 2.80837663718 1000 
acc_0_1.scope 267.75956284153006 119 211 5005 26.5158226448 5066 75.8991691861 5124 22.7188074689 5188 2.87269060597 5308 11.8847926726 5399 2.80837663718 1000 
acc_0_10.scope 260.63829787234044 112 224 5001 25.4083598851 5051 93.4344181042 5113 24.1110463667 5189 3.07175765222 5310 13.2767307115 5413 2.75018780827 1000 
acc_0_100.scope 240.19607843137257 118 225 4993 14.365374082 5050 41.6705848507 5111 12.3719411147 5197 1.46390843246 5312 5.28897139082 5422 0.949396682144 200 
acc_0_101.scope 247.4747474747475 108 221 4998 18.1623892579 5048 47.5018558203 5106 17.6561205678 5196 1.31996764518 5316 5.74655178929 5417 0.900395563065 200 
acc_0_102.scope 247.4747474747475 119 229 4989 15.3462696692 5051 42.3678915002 5108 11.2328365619 5187 1.15765143822 5312 5.29006884906 5416 1.36590619431 200 
acc_0_103.scope 248.7309644670051 115 227 4995 16.6752249807 5052 50.0749720759 5110 15.0298517378 5192 1.23727825673 5311 6.10398270788 5419 1.14233858851 200 
acc_0_104.scope 247.4747474747475 111 224 4995 16.8334339463 5052 51.8682456432 5106 13.5426874605 5193 1.28627937581 5306 6.24835473988 5417 1.09333746943 200 
acc_0_105.scope 243.78109452736322 109 214 4992 17.1814936708 5048 51.51727796 5101 13.8591053919 5193 1.36590619431 5311 6.16955394202 5407 1.41490731339 200 
acc_0_106.scope 255.20833333333334 104 213 5003 26.1044793341 5049 84.5914759024 5107 18.668657948 5195 2.33367829611 5306 9.94626576277 5408 1.914106214 200 
acc_0_107.scope 250.00000000000003 117 218 4990 15.6943293936 5038 47.0541236238 5107 10.8847768374 5186 1.39959446367 5310 5.91354715286 5404 0.900395563065 200 
acc_0_108.scope 247.4747474747475 110 212 4999 19.3331356037 5054 56.7220596066 5109 14.365374082 5197 1.86510509492 5319 7.17098807894 5409 1.30159222552 200 
acc_0_109.scope 262.03208556149735 114 223 4994 16.1689562905 5043 48.4718577588 5108 11.2328365619 5181 1.31996764518 5300 5.92069951493 5404 1.27096652609 200 
acc_0_11.scope 266.30434782608694 102 225 5005 30.882390097 5048 105.649653491 5107 22.1176133994 5189 3.03806938286 5314 13.4194724238 5414 2.41330511461 200 
acc_0_110.scope 245.00000000000003 118 213 4993 17.3397026364 5045 44.1449525957 5111 10.8847768374 5193 1.46390843246 5313 5.81241632583 5406 1.17296428794 200 
acc_0_111.scope 251.2820512820513 100 205 5007 34.8692560316 5049 120.847358211 5107 26.6107480242 5202 3.1207587713 5315 14.5517780395 5407 2.51130735276 200 
acc_0_112.scope 239.02439024390245 124 215 4987 13.7008964262 5053 39.0417301716 5111 12.8782098048 5192 1.30159222552 5316 5.34241131036 5407 1.2066525573 200 
acc_0_113.scope 242.5742574257426 120 215 4990 15.1880607035 5048 44.9058659168 5110 13.1946277361 5192 1.62316206947 5309 5.94099625952 5407 1.3505933446 200 
acc_0_114.scope 235.5769230769231 143 219 4961 9.2394035946 5044 25.124926054 5104 8.06865724871 5169 0.866707293699 5295 3.59528863052 5388 0.756454775772 200 
acc_0_115.scope 247.4747474747475 113 213 4995 17.1814936708 5039 55.7426210567 5108 11.0429858031 5193 1.68747603826 5311 7.04511450322 5406 1.01371065094 200 
acc_0_116.scope 231.13207547169813 135 217 4978 10.5683589062 5054 35.8951145458 5113 10.062090216 5190 1.27096652609 5302 5.13623932139 5407 1.12396316886 200 
acc_0_117.scope 256.5445026178011 106 219 5000 22.3074641582 5046 69.9436272058 5106 16.0107473249 5191 1.86510509492 5311 8.5804680254 5410 1.70585145791 200 
acc_0_118.scope 235.5769230769231 124 212 4987 12.8782098048 5053 41.7912991821 5111 11.7074634589 5195 1.57722352033 5317 5.72275579894 5407 0.949396682144 200 
acc_0_119.scope 243.78109452736322 117 218 4990 13.8591053919 5045 41.2057582507 5107 13.8591053919 5191 1.17296428794 5314 5.47949681349 5409 1.07802461973 200 
acc_0_12.scope 263.44086021505376 103 221 5005 31.0405990627 5051 103.134779288 5108 23.952837401 5191 2.87881574585 5320 12.8570562602 5412 2.58787160132 200 
acc_0_120.scope 239.02439024390245 116 214 4989 14.5235830477 5050 44.4041786892 5105 14.5235830477 5194 1.44859558275 5322 5.95276547633 5408 0.995335231279 200 
acc_0_121.scope 247.4747474747475 115 222 4992 17.3397026364 5060 42.7165039962 5107 10.7265678719 5190 1.44859558275 5319 5.685723615 5412 0.995335231279 200 
acc_0_122.scope 242.5742574257426 106 211 5000 24.6173150568 5054 67.6385601384 5106 16.6752249807 5202 2.12236097009 5311 8.41753250637 5413 1.31996764518 200 
acc_0_123.scope 247.4747474747475 116 215 4992 16.517016015 5051 43.655625913 5108 11.7074634589 5190 1.10865031915 5308 5.89498319912 5405 1.30159222552 200 
acc_0_124.scope 239.02439024390245 111 203 4995 18.668657948 5055 50.7684093572 5106 12.0555231834 5200 1.72116430763 5313 6.47753355983 5403 1.28627937581 200 
acc_0_125.scope 240.19607843137257 111 208 4999 18.5104489824 5057 47.7473403792 5110 15.1880607035 5203 1.70585145791 5315 6.44287482303 5411 0.915708412777 200 
acc_0_126.scope 245.00000000000003 109 210 4993 18.1623892579 5042 48.04106764 5102 15.8525383593 5193 1.59253637005 5316 6.5687346083 5403 1.15765143822 200 
acc_0_128.scope 235.5769230769231 121 213 4990 13.3844784949 5051 40.8064979751 5111 10.8847768374 5198 1.39959446367 5318 5.80168911219 5411 1.1913397076 200 
acc_0_129.scope 232.2274881516588 124 213 4990 13.8591053919 5051 43.9587380306 5114 10.5683589062 5201 1.68747603826 5325 6.38053203596 5414 1.36590619431 200 
acc_0_13.scope 264.8648648648649 98 218 5006 31.1988080283 5054 109.705305088 5104 26.8955241624 5191 3.07175765222 5319 13.327659121 5409 2.57255875161 200 
acc_0_130.scope 230.04694835680752 130 210 4988 15.3462696692 5056 42.3546990128 5118 12.5617918735 5201 1.3505933446 5316 6.10798950784 5411 1.49453413189 200 
acc_0_131.scope 235.5769230769231 116 208 4997 20.3140311909 5054 57.8028973075 5113 16.1689562905 5205 1.96310733308 5317 7.95049974515 5413 1.80079112613 200 
acc_0_132.scope 232.2274881516588 122 206 4988 16.1689562905 5047 46.1549897439 5110 13.8591053919 5199 1.47922128218 5309 6.35625450434 5405 1.30159222552 200 
acc_0_133.scope 243.78109452736322 110 204 5003 24.2692553324 5053 75.4476589614 5113 16.8334339463 5204 2.22036320824 5319 9.76268534587 5408 1.88348051457 200 
acc_0_134.scope 241.3793103448276 119 210 4991 16.6752249807 5054 45.9629635196 5110 11.5492544932 5194 1.33528049488 5321 6.17484893801 5404 1.2066525573 200 
acc_0_135.scope 239.02439024390245 115 206 4994 15.1880607035 5052 52.2910470558 5109 13.1946277361 5199 1.57722352033 5316 6.6038452176 5405 1.49453413189 200 
acc_0_136.scope 227.90697674418607 136 215 4969 8.92298566328 5042 21.0942518297 5105 9.39761256026 5184 1.07802461973 5303 3.01115807199 5399 0.900395563065 100 
acc_0_137.scope 234.44976076555025 125 209 4987 15.1880607035 5055 45.8970319211 5112 11.7074634589 5196 1.59253637005 5317 6.20904064697 5405 1.10865031915 200 
acc_0_138.scope 241.3793103448276 118 207 4996 16.3588070494 5052 55.5988656259 5114 14.2071651163 5199 1.46390843246 5306 6.97069271591 5406 1.2066525573 200 
acc_0_139.scope 243.78109452736322 119 209 4992 16.3588070494 5049 47.9638831914 5111 11.8973142177 5193 1.46390843246 5327 6.11858612691 5402 1.36590619431 200 
acc_0_14.scope 260.63829787234044 104 217 5005 32.0214946498 5055 105.833739171 5109 22.2758223651 5193 3.13607162101 5324 13.724362669 5410 2.70118668919 200 
