acc_76_1401.scope 198.34710743801654 90 158 5015 51.3229884604 5043 250.560601604 5105 50.500301839 5257 9.17852211737 5333 42.9616699006 5415 8.32406510344 
acc_76_1402.scope 203.3898305084746 117 128 5007 47.0197045944 5062 216.004599325 5124 41.3874654169 5243 15.4537279294 5294 73.5287517359 5371 14.7768999721 
acc_76_1403.scope 205.12820512820514 98 162 5005 65.2453774386 5081 308.041083009 5103 53.8226901179 5239 10.0023534319 5308 49.5039318116 5401 9.80634895555 
acc_76_1404.scope 172.66187050359713 100 110 5008 59.9611979855 5060 284.681845646 5108 57.461496328 5286 14.195011683 5327 67.0380635028 5396 13.0342976749 
acc_76_1405.scope 186.7704280155642 78 160 5010 97.2035885021 5060 471.140604216 5088 90.9068716687 5267 11.1477545904 5312 52.8443993505 5427 10.1462942192 
acc_76_1406.scope 212.38938053097345 104 152 5009 68.3779149586 5053 300.60399595 5113 56.480600741 5235 14.8075256715 5315 70.5531587798 5387 13.662124513 
acc_76_1407.scope 226.41509433962264 106 148 5006 61.4483622627 5066 288.926908613 5112 55.8161230852 5218 13.8887546888 5299 68.0020380178 5366 12.9852965557 
acc_76_1408.scope 248.70466321243524 87 144 5009 51.0065705291 5048 233.027884029 5096 43.3808983842 5202 15.5027290484 5286 75.9742138349 5346 15.1627837848 
acc_76_1409.scope 225.35211267605635 83 142 5008 98.2161258823 5041 433.884924146 5091 84.8000055943 5221 13.0649233743 5307 65.2422337399 5363 12.8566686182 
acc_76_1410.scope 228.57142857142858 95 179 5007 68.5677657175 5057 313.449931126 5102 48.8549285961 5217 10.4678640631 5305 50.4774002934 5396 9.66240816827 
acc_76_1411.scope 226.41509433962264 76 144 5012 96.0644839493 5041 409.241662818 5088 80.1486620038 5224 13.5334965754 5304 68.0855849258 5368 13.3742429385 
acc_76_1412.scope 250.0 78 135 5014 102.519409748 5046 487.301966476 5092 86.2871698714 5206 14.195011683 5291 69.1045631971 5341 13.9867569269 
acc_76_1413.scope 206.89655172413794 88 167 5008 74.3582138607 5032 357.464931045 5096 68.5677657175 5240 12.3727825673 5351 56.9203124355 5407 10.7098070886 
acc_76_1414.scope 215.24663677130044 76 124 5013 87.4579162174 5050 413.320289953 5089 82.4585129024 5236 15.9713022496 5300 75.7464198826 5360 13.9377558078 
acc_76_1415.scope 242.42424242424244 46 124 5020 116.600007692 5040 534.760226323 5066 100.019708091 5218 11.9532104852 5296 56.6175467709 5342 11.4203233152 
acc_76_1416.scope 226.41509433962264 79 122 5012 128.180903978 5045 630.626632647 5091 121.567769214 5224 18.5346732914 5299 90.8157952841 5346 17.6159023087 
acc_76_1417.scope 229.66507177033495 88 163 5005 67.745079096 5047 326.2287857 5093 65.9098550943 5214 14.4706429778 5280 70.2051283316 5377 13.5978105442 
acc_76_1418.scope 242.42424242424244 108 131 5013 68.5677657175 5054 331.936332346 5121 59.7713472267 5211 17.2116430763 5278 85.7999182324 5342 16.9880754704 
acc_76_1419.scope 235.29411764705884 78 163 5010 86.1289609059 5042 400.406008505 5088 80.9713486253 5214 13.132299913 5299 63.8041121464 5377 12.3237814482 
