acc_0_0.scope 170.45454545454547 189 283 5076 43.6340327293 5181 172.5135875 5265 42.3367192109 5340 5.50343818649 5470 25.4264356841 5623 5.22780689167 1000 
acc_0_1.scope 159.01060070671377 170 248 5070 56.005973844 5162 235.217496114 5240 54.9934364638 5353 7.01022259815 5467 32.5680425328 5601 6.86628181086 1000 
acc_0_10.scope 171.7557251908397 173 248 5076 56.8286604654 5172 241.601544297 5249 56.1958246028 5338 6.56308738656 5438 29.6643587191 5586 6.0822639056 1000 
acc_0_100.scope 272.7272727272727 106 185 5021 210.449566122 5061 1018.05697462 5127 201.526580459 5186 19.4656945538 5308 90.4273389126 5371 17.9068464532 1000 
acc_0_101.scope 251.39664804469274 100 173 5021 178.048369954 5064 842.691195891 5121 158.39881642 5200 16.908448652 5285 81.1799089716 5373 16.3939369017 1000 
acc_0_102.scope 235.60209424083772 91 159 5013 224.46688048 5052 980.772184105 5104 192.097326106 5204 19.4993828233 5297 93.7305043497 5363 18.9695582232 1000 
acc_0_103.scope 330.88235294117646 99 164 5013 198.20419218 5045 956.540898924 5112 189.471057275 5149 14.3358899004 5260 66.2269724792 5313 13.5151211558 1000 
acc_0_104.scope 230.76923076923077 120 182 5009 157.069861108 5055 748.780885218 5129 145.172546891 5204 13.4171189176 5315 62.5888231418 5386 12.017524454 1000 
acc_0_105.scope 255.6818181818182 86 159 5027 211.272252743 5060 1020.10989416 5113 184.186877823 5203 15.4935413386 5288 74.0903658119 5362 14.093946875 1000 
acc_0_106.scope 263.15789473684214 95 154 5022 161.752846491 5068 771.868635995 5117 150.361800964 5193 15.8181737525 5313 71.3651685744 5347 14.6268340449 1000 
acc_0_107.scope 233.160621761658 125 177 5011 209.531954121 5091 972.833258208 5136 199.944490802 5204 15.9958028091 5305 77.3785859077 5381 14.8197759512 1000 
acc_0_108.scope 304.05405405405406 121 175 5011 176.972548988 5055 824.227576762 5132 158.114040282 5159 19.0216219122 5275 89.1085962954 5334 17.6863414174 1000 
acc_0_109.scope 251.39664804469274 88 126 5010 207.854939086 5039 881.110028277 5098 177.447175885 5189 20.7121605204 5263 99.807194378 5315 17.9925984115 1000 
acc_0_11.scope 175.78125 179 238 5061 51.3862720467 5146 212.184802057 5240 48.601794251 5317 5.34418454948 5446 24.530327719 5555 5.20024376219 1000 
acc_0_110.scope 221.67487684729062 104 130 5015 165.739712426 5046 798.252195944 5119 157.955831316 5218 21.2266722707 5276 99.8128295067 5348 20.0506454128 1000 
acc_0_111.scope 228.4263959390863 113 188 5019 188.047176585 5056 873.497645685 5132 169.346876844 5216 18.8623682753 5274 89.024988136 5404 17.5730263295 1000 
acc_0_112.scope 264.7058823529412 97 179 5016 214.151655919 5063 980.324769149 5113 194.154042659 5186 17.0432017295 5281 81.9899587213 5365 16.5103145595 1000 
acc_0_113.scope 235.60209424083772 127 214 5015 181.085982095 5053 867.365466176 5142 166.720608013 5206 15.1597212149 5336 67.3158998479 5420 13.7601267512 1000 
acc_0_114.scope 251.39664804469274 114 123 5018 193.489565004 5058 868.599496107 5132 171.688369536 5197 21.6462443528 5244 99.8041930594 5320 20.0690208325 1000 
acc_0_115.scope 269.4610778443114 85 142 5025 225.542701446 5058 1017.97913581 5110 192.160609692 5192 21.1960465713 5257 99.7771199412 5334 20.1486476511 1000 
acc_0_116.scope 316.90140845070425 91 118 5018 239.275239665 5046 1030.87759637 5109 184.408370374 5160 20.9051024268 5229 99.8320011945 5278 19.5055079632 1000 
acc_0_117.scope 247.25274725274727 112 165 5011 208.519416741 5065 991.609498253 5123 203.583297013 5193 13.7264384818 5284 63.9252061619 5358 11.7786439985 1000 
acc_0_118.scope 258.6206896551724 99 162 5020 205.703297152 5078 975.844924078 5119 193.489565004 5194 15.1750340646 5300 69.9487299759 5356 14.4522675582 1000 
acc_0_119.scope 239.36170212765958 102 198 5010 200.419117699 5062 925.114269986 5112 186.718221273 5198 11.4723870042 5246 53.5550380799 5396 10.7006193787 1000 
acc_0_12.scope 169.81132075471697 171 256 5061 52.5570183925 5157 217.636683014 5232 51.0698541154 5326 5.69638009287 5450 26.9414890346 5582 5.63206612407 1000 
acc_0_120.scope 233.160621761658 98 197 5016 219.087775647 5050 954.665173427 5114 187.540907894 5209 14.1306977142 5333 67.1775329379 5406 13.0832987939 1000 
acc_0_121.scope 281.25 81 209 5030 210.82926764 5069 988.035874136 5111 197.634639904 5190 11.4570741545 5335 54.8018103035 5399 10.6699936793 1000 
acc_0_122.scope 257.1428571428571 88 201 5024 213.645387229 5050 1003.00434079 5112 196.970162248 5199 15.3832888207 5294 73.1418266493 5400 14.9024653397 1000 
acc_0_123.scope 296.0526315789474 80 171 5019 168.20777229 5068 765.611154985 5099 146.88120372 5171 16.2530586843 5264 76.679891201 5342 15.7232340843 1000 
acc_0_124.scope 261.6279069767442 111 200 5020 203.235237288 5066 972.725043275 5131 195.641206936 5192 15.3189748519 5268 71.0372898363 5392 13.5978105442 1000 
acc_0_125.scope 245.9016393442623 99 159 5017 180.263295474 5052 844.331506447 5116 160.613741939 5200 17.1381413977 5290 82.8272040921 5359 16.4950017098 1000 
acc_0_126.scope 248.61878453038676 98 162 5022 222.410163926 5057 1023.62276604 5120 207.19046143 5203 19.3585046059 5307 93.1156015567 5365 18.2498542867 1000 
acc_0_127.scope 247.25274725274727 105 174 5019 206.367774808 5093 923.458771368 5124 187.19284817 5201 20.5498443135 5298 99.8530104243 5375 19.9403928949 1000 
acc_0_128.scope 258.6206896551724 97 180 5027 189.186281137 5093 907.301206124 5124 167.859712566 5201 17.6710285677 5275 81.953820396 5381 16.8318844034 1000 
acc_0_129.scope 202.70270270270268 116 162 5016 191.021505139 5084 869.27979466 5132 177.953444575 5238 15.2883491524 5303 72.8449411191 5400 14.3879535894 1000 
acc_0_13.scope 203.61990950226246 179 296 5055 53.379705014 5145 223.135393825 5234 50.753436184 5276 6.59677565593 5408 29.8722459668 5572 6.37014548019 1000 
acc_0_130.scope 260.11560693641616 99 144 5025 196.305684592 5064 925.824944659 5124 183.585683753 5198 20.6968476707 5287 99.8131357637 5342 20.4059035262 1000 
acc_0_131.scope 247.25274725274727 98 216 5028 219.435835372 5077 998.944698736 5126 186.211952583 5210 14.675835164 5300 70.3936601372 5426 14.3695781697 1000 
acc_0_132.scope 260.11560693641616 100 222 5018 202.001207356 5082 928.113279138 5118 180.548071612 5191 13.8366909998 5236 66.1814014384 5413 13.5457468552 1000 
acc_0_133.scope 241.93548387096774 102 174 5019 197.887774249 5051 922.148168297 5121 182.857922511 5205 16.1673067259 5306 75.2679239547 5379 12.9975468355 1000 
acc_0_134.scope 234.37499999999997 103 199 5018 221.998820616 5057 1016.01354762 5121 195.736132316 5210 12.6759769916 5331 59.3253486112 5409 11.5826395221 1000 
